CD_CLIENTE;NR_PROPOSTA_count;ITEM_PROPOSTA_agg_moda;HOSPEDAGEM_agg_moda;FAT_FAIXA_agg_moda;CD_PROD_agg_moda;QTD_median;QTD_sum;VL_PCT_DESC_TEMP_median;VL_PCT_DESC_TEMP_sum;VL_PCT_DESCONTO_median;VL_PCT_DESCONTO_sum;PRC_UNITARIO_median;PRC_UNITARIO_sum;VL_DESCONTO_TEMPORARIO_median;VL_DESCONTO_TEMPORARIO_sum;VL_TOTAL_median;VL_TOTAL_sum;VL_FULL_median;VL_FULL_sum;VL_DESCONTO_median;VL_DESCONTO_sum
TEYJDF;4;1.0;ON PREMISES;Sem Informações de Faturamento;0113001049-7;17.5;85.0;0.0;0.0;0.0;0.0;317.504735426876;1473.2418145874808;0.0;0.0;6572.44723437021;29020.13124008418;10462.749390860256;46753.99845021951;0.0;0.0
TEYJDK;4;1.0;ON PREMISES;Faixa 08 - De 150 M ate 300 M;01A3374001;14.0;56.0;2.0769998097681173;18.867500407255434;0.0;0.0;603.854683900098;4415.820060267644;33.3260792841839;2186.653225352938;2084.594078103264;10828.249565856677;2031.417384327764;10721.896178305677;0.0;0.0
TEYJI6;2;1.0;TOTVS CLOUD;Faixa 06 - De 50 M ate 75 M;7T63301070;3.0;6.0;0.0;0.0;0.0;0.0;244.2272976466665;488.454595293333;0.0;0.0;731.1432811433431;1462.2865622866861;731.1432811433431;1462.2865622866861;0.0;0.0
TEYSWS;4;1.0;ON PREMISES;Faixa 06 - De 50 M ate 75 M;1131001018-2;1.0;5.0;0.0;0.0;0.0;12.4896602400896;1816.951294917283;7749.5882533195745;0.0;0.0;1825.3421942236507;7766.37005193231;1832.4341016033313;7780.553866691671;0.0;14.1838147593613
TEYT36;2;1.0;ON PREMISES;Sem Informações de Faturamento;0111001000-5;2.0;4.0;0.0;0.0;22.6041410673045;45.208282134609;749.0517135306794;1498.1034270613588;0.0;0.0;1498.1034270613595;2996.206854122719;7386.774343181265;14773.54868636253;5888.670916119886;11777.341832239772
TEYVQ7;4;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;2010083-8;5.0;21.0;0.0;0.0;0.0;0.0;119.7952214849255;469.297617267722;0.0;0.0;616.0752972686405;2551.28320187419;616.0710934112725;2551.287405731562;0.0;0.0
TEYVT0;3;1.0;ON PREMISES;Faixa 03 - De 15 M ate 25 M;1131001019-1;1.0;3.0;0.0;0.0;0.0;0.0;2636.94099960292;13865.38517531345;0.0;0.0;2636.94099960292;13865.38517531345;2636.94099960292;13865.38517531345;0.0;0.0
TEYVTZ;6;1.0;ON PREMISES;Faixa 07 - De 75 M ate 150 M;1131001091-4;5.0;83.0;0.0;0.0;0.0;3.76665620165611;25.46276407749;18120.802853850746;0.0;0.0;132.4278128755245;18423.350264762565;138.4435327690175;18435.38170454955;0.0;12.0314397869864
TEYVVB;3;1.0;ON PREMISES;Faixa 11 - Acima de 850 M;1M13301060;28.0;116.0;0.0;0.0;0.0;0.00840771473583952;92.9472864047059;267.59654075493233;0.0;0.0;2602.52401933177;9972.222293884539;2362.39968647619;9594.884056540059;0.0;0.891217761998989
TEYVXH;6;1.0;ON PREMISES;Faixa 03 - De 15 M ate 25 M;1131001018-2;1.0;6.0;0.0;0.0;0.0;0.0;31.335552820473893;3232.9260625102734;0.0;0.0;31.335552820473893;3232.9260625102734;31.335552820473893;3232.9260625102734;0.0;0.0
TEYVXL;3;1.0;ON PREMISES;Faixa 04 - De 25 M ate 35 M;1131001018-2;1.0;3.0;0.0;0.0;0.0;0.0;2122.22070347483;4485.889954876127;0.0;0.0;2122.22070347483;4485.889954876127;2122.22070347483;4485.889954876127;0.0;0.0
TEYVXR;1;1.0;TOTVS CLOUD;Faixa 07 - De 75 M ate 150 M;7T63301075;7.0;7.0;0.0;0.0;0.0;0.0;157.644651296991;157.644651296991;0.0;0.0;1103.51255907894;1103.51255907894;1103.51255907894;1103.51255907894;0.0;0.0
TEYVYG;5;1.0;ON PREMISES;Faixa 07 - De 75 M ate 150 M;1131001018-2;1.0;19.0;0.0;0.0;4.20385736791976;21.0192868395988;1837.65739438297;8222.375072202673;0.0;0.0;3045.07249216741;21303.618936535444;3383.41574856707;25712.569893863914;338.343256399654;4408.950957328463
TEYVZH;2;1.0;ON PREMISES;Faixa 03 - De 15 M ate 25 M;2010067-2;68.0;136.0;0.0;0.0;0.0966887194621545;0.193377438924309;84.1738360778573;168.3476721557146;0.0;0.0;5723.8208532943;11447.6417065886;5737.25638144217;11474.51276288434;13.43552814787154;26.87105629574308
TEYYP8;5;2.0;ON PREMISES;Faixa 04 - De 25 M ate 35 M;0111001000-5;4.0;17.0;0.0;0.0;8.67676160738638;34.7659004326964;196.694282387598;6106.081807616607;0.0;0.0;786.777129550391;24216.80381149909;991.353644502838;30615.074725472972;204.576514952447;6405.888303524544
TEYYTA;3;1.0;ON PREMISES;Faixa 08 - De 150 M ate 300 M;1M13301059;1.0;3.0;0.0;0.0;0.0;0.0;493.452981703789;4965.449187978947;0.0;0.0;493.452981703789;4965.449187978947;0.00420385736791976;183.92716756122482;0.0;0.0
TEYYY6;4;1.0;ON PREMISES;Faixa 02 - De 7.5 M ate 15 M;0131001016-3;1.0;4.0;0.0;0.0;0.0;0.0;1945.85207146112;8466.72007785564;0.0;0.0;1945.85207146112;8466.72007785564;1945.85207146112;8466.72007785564;0.0;0.0
TEZAMM;1;1.0;ON PREMISES;Faixa 08 - De 150 M ate 300 M;1131001190-2;1.0;1.0;0.0;0.0;0.0;0.0;10987.4622559519;10987.4622559519;0.0;0.0;10987.4622559519;10987.4622559519;10987.4622559519;10987.4622559519;0.0;0.0
TEZAP4;1;1.0;ON PREMISES;Faixa 05 - De 35 M ate 50 M;71A3301355;10.0;10.0;0.0;0.0;0.0;0.0;2.84601143808168;2.84601143808168;0.0;0.0;28.4601143808168;28.4601143808168;28.4601143808168;28.4601143808168;0.0;0.0
TEZAPV;2;1.0;ON PREMISES;Faixa 08 - De 150 M ate 300 M;2F26001124;1.0;2.0;0.0;0.0;0.0;0.0;115.60817954647746;231.21635909295492;0.0;0.0;115.60817954647746;231.21635909295492;61.30905585374196;122.61811170748392;0.0;0.0
TEZAS9;5;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;0113101000-7;1.0;5.0;0.0;0.0;0.184969724188469;50.12679525507514;230.959923793512;3393.879149555822;0.0;0.0;230.959923793512;3393.879149555822;252.912466968789;6732.570059585586;1.01733348303658;3338.690910029773
TEZASO;4;1.0;ON PREMISES;Faixa 11 - Acima de 850 M;3116009901;3.0;15.0;0.0;0.0;0.0;10.4423817019127;1801.798491034619;11891.40929806095;0.0;0.0;3183.909085600335;14838.0778969601;0.012611572103759279;277.45038242533644;0.0;68.9096299749407
TEZAT6;2;1.0;ON PREMISES;Faixa 08 - De 150 M ate 300 M;1131001028-0;1.0;2.0;0.0;0.0;0.0;0.0;8732.29876707397;17464.59753414794;0.0;0.0;8732.29876707397;17464.59753414794;8732.29876707397;17464.59753414794;0.0;0.0
TEZATG;11;1.0;ON PREMISES;Faixa 10 - De 500 M ate 850 M;1131001155-5;1.0;3607.0;0.0;65.6558443721708;0.0;0.0;2211.16171380791;78106.72823189874;0.0;9765.346268951831;2643.73022925211;88653.58419711898;2643.73022925211;88653.58419711898;0.0;0.0
TEZAUP;17;1.0;ON PREMISES;Faixa 11 - Acima de 850 M;2010067-2;6.5;1207.83;0.0;0.0;0.0;19.1275510240349;155.778138625635;189343.81255664583;0.0;0.0;5741.69565482269;250829.14035368184;1012.55790106662;163917.8125991112;0.0;3047.71251459447
TEZAXU;4;1.0;ON PREMISES;Sem Informações de Faturamento;0119001019;27.5;1870.5;0.0;0.0;9.65415844542775;61.3426867126852;16.30045694410888;65.98794910423649;0.0;0.0;604.0943037700677;61041.84186400729;2645.25833140535;115987.695381938;2064.39454345041;54945.85351793112
TEZAZB;1;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;1111001000-6;2.0;2.0;0.0;0.0;27.9514476392985;27.9514476392985;105.096434197994;105.096434197994;0.0;0.0;210.192868395988;210.192868395988;627.190296149421;627.190296149421;416.997427753433;416.997427753433
TEZB04;3;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;1131001540;1.0;3.0;0.0;0.0;0.0;0.0;2066.5448164941;4353.132139197228;0.0;0.0;2066.5448164941;4353.132139197228;2066.5448164941;4353.132139197228;0.0;0.0
TEZB39;2;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;0131001016-3;1.0;2.0;0.0;0.0;0.0;0.0;309.56154693019147;619.1230938603829;0.0;0.0;309.56154693019147;619.1230938603829;309.56154693019147;619.1230938603829;0.0;0.0
TEZB61;12;5.0;ON PREMISES;Faixa 04 - De 25 M ate 35 M;0113001014-7;3.0;412.0;0.0;0.0;0.0;16.81542947167904;265.973851810915;27931.231289216157;0.0;0.0;4894.10132073061;100063.54252626156;5437.893392486555;104706.25738024796;0.0;4642.9881047152885
TEZBBY;2;1.0;ON PREMISES;Faixa 01 - De 4.5 M ate 7.5 M;0131001028-0;1.0;2.0;0.0;0.0;0.0;0.0;325.38276413435744;650.7655282687149;0.0;0.0;325.38276413435744;650.7655282687149;325.38276413435744;650.7655282687149;0.0;0.0
TEZBC6;2;1.0;ON PREMISES;Faixa 04 - De 25 M ate 35 M;7T63303025;250.0;500.0;0.0;0.0;0.0;0.0;2.156578829742835;4.31315765948567;0.0;0.0;539.144707435709;1078.289414871418;539.144707435709;1078.289414871418;0.0;0.0
TEZBE9;1;1.0;ON PREMISES;Faixa 01 - De 4.5 M ate 7.5 M;1133387004;1.0;1.0;0.0;0.0;9.97154967670567;9.97154967670567;2411.26532452089;2411.26532452089;0.0;0.0;2411.26532452089;2411.26532452089;3161.06952852042;3161.06952852042;749.804203999536;749.804203999536
TEZBFX;2;1.0;ON PREMISES;Faixa 06 - De 50 M ate 75 M;0131001016-3;1.0;2.0;0.0;0.0;0.0;0.0;2109.058426055874;4218.116852111748;0.0;0.0;2109.058426055874;4218.116852111748;2109.058426055874;4218.116852111748;0.0;0.0
TEZBGE;4;1.0;ON PREMISES;Faixa 07 - De 75 M ate 150 M;1131001195-8;1.0;4.0;0.0;0.0;0.0;0.0;4654.569731763908;19371.673225247374;0.0;0.0;4654.569731763908;19371.673225247374;4654.569731763908;19371.673225247374;0.0;0.0
TEZBGM;4;1.0;ON PREMISES;Sem Informações de Faturamento;FDV.000033;1.0;18.0;0.0;0.0;0.0;0.0;146.35309040675855;934.5427160327702;0.0;0.0;225.1586006257825;1092.153736470818;225.1586006257825;1092.153736470818;0.0;0.0
TEZBHC;2;1.0;ON PREMISES;Faixa 03 - De 15 M ate 25 M;1131001218-7;1.0;2.0;0.0;0.0;0.0;0.0;1194.427280446255;2388.85456089251;0.0;0.0;1194.427280446255;2388.85456089251;1194.427280446255;2388.85456089251;0.0;0.0
TEZBMC;3;1.0;ON PREMISES;Faixa 10 - De 500 M ate 850 M;7P11001022;500.0;1224.0;0.0;0.0;21.0991601295893;53.0652915552512;0.559113029933328;275.74782019132863;0.0;0.0;402.561381551996;1780.63627304451;1051.21657342202;3025.936533428645;405.588158856898;1292.602063487967
TEZBN5;17;1.0;TOTVS CLOUD;Faixa 07 - De 75 M ate 150 M;0131001026-1;1.0;612.0;0.0;34.55570756430042;0.0;42.0301659644618;245.875209734891;26370.166690355472;0.0;267.1130971576214;478.609161337665;28085.496039189347;245.875209734891;19073.005974686148;0.0;24.5841578875948
TEZBRQ;7;1.0;ON PREMISES;Faixa 09 - De 300 M ate 500 M;1131001030-6;1.0;79.0;0.0;0.0;0.0;0.0;840.771473583952;44740.237266837044;0.0;0.0;6137.63175716285;50793.7918766415;6137.63175716285;50420.224499356045;0.0;0.0
TEZBSK;2;1.0;ON PREMISES;Faixa 02 - De 7.5 M ate 15 M;1131001016-4;1.0;2.0;0.0;0.0;0.0;0.0;1073.60421583487;2147.20843166974;0.0;0.0;1073.60421583487;2147.20843166974;1073.60421583487;2147.20843166974;0.0;0.0
TEZBVZ;1;4.0;ON PREMISES;Faixa 00 - Ate 4.5 M;1M13301059;1.0;1.0;0.0;0.0;0.0;0.0;2685.00370089035;2685.00370089035;0.0;0.0;2685.00370089035;2685.00370089035;0.00420385736791976;0.00420385736791976;0.0;0.0
TEZBX6;1;1.0;ON PREMISES;Sem Informações de Faturamento;7T63301001;2.0;2.0;0.0;0.0;0.0;0.0;267.213989734452;267.213989734452;0.0;0.0;534.427979468903;534.427979468903;534.427979468903;534.427979468903;0.0;0.0
TEZBXP;7;1.0;ON PREMISES;Faixa 02 - De 7.5 M ate 15 M;1111001173;1.0;255.0;0.0;0.0;0.0;0.0;1222.18745257531;6855.289063869905;0.0;0.0;1471.35007877192;30682.765236811247;0.00420385736791976;24047.37995185723;0.0;0.0
TEZBXW;1;1.0;TOTVS CLOUD;Faixa 06 - De 50 M ate 75 M;7T63301066;1.0;1.0;12.3383213748445;12.3383213748445;0.0;0.0;3846.42859906975;3846.42859906975;1128.92487686801;1128.92487686801;3846.42859906975;3846.42859906975;3846.42859906975;3846.42859906975;0.0;0.0
TEZBY6;1;1.0;ON PREMISES;Faixa 04 - De 25 M ate 35 M;1M13301329;1.0;1.0;0.0;0.0;0.0;0.0;1061.52863554552;1061.52863554552;0.0;0.0;1061.52863554552;1061.52863554552;0.00420385736791976;0.00420385736791976;0.0;0.0
TEZBZC;3;1.0;ON PREMISES;Faixa 01 - De 4.5 M ate 7.5 M;1M13301329;2.0;7.0;0.0;0.0;0.0;0.0;319.362840383496;2686.504477970696;0.0;0.0;953.51892819156;3721.006514497862;638.725680766992;1592.24881281592;0.0;0.0
TEZBZW;8;1.0;ON PREMISES;Faixa 03 - De 15 M ate 25 M;0T63369002;1.0;179.0;0.0;0.0;0.0;0.0;157.1527999849445;4809.561749061751;0.0;0.0;1115.8214534522099;19515.756232675485;123.0237839434878;17261.853901007937;0.0;0.0
TEZC33;2;7.0;ON PREMISES;Sem Informações de Faturamento;2010067-2;5.0;10.0;0.0;0.0;0.0;0.0;97.4538215031159;194.9076430062318;0.0;0.0;462.45373747274897;924.9074749454979;462.449533615381;924.899067230762;0.0;0.0
TEZC51;6;1.0;ON PREMISES;Faixa 01 - De 4.5 M ate 7.5 M;0111001000-5;5.0;22.0;0.0;0.0;14.7135007877192;71.465575254636;185.3901099252615;4729.293296478679;0.0;0.0;541.683837285933;22094.09966442693;889.4374284036754;43259.155258258324;315.5940822531562;21165.055593831396
TEZCAF;3;1.0;ON PREMISES;Faixa 08 - De 150 M ate 300 M;2F26001121;1.0;3.0;0.0;0.0;0.0;0.0;66.7740704320375;242.2430769690081;0.0;0.0;66.7740704320375;242.2430769690081;0.231212155235587;175.4732103943385;0.0;0.0
TEZCBR;3;1.0;ON PREMISES;Faixa 03 - De 15 M ate 25 M;7T93301007;13.0;33.0;0.252231442075186;0.7524904688576379;0.0;0.0;227.130209731337;681.407444623482;17.7150549484139;47.146260381220145;2952.69272650738;7874.106508557366;2952.69272650738;7873.7912192547665;0.0;0.0
TEZCGC;2;1.0;ON PREMISES;Faixa 03 - De 15 M ate 25 M;1131001022-6;1.0;2.0;0.0;0.0;0.0;0.0;1688.731543267045;3377.46308653409;0.0;0.0;1688.731543267045;3377.46308653409;1688.731543267045;3377.46308653409;0.0;0.0
TEZCH0;5;1.0;ON PREMISES;Faixa 03 - De 15 M ate 25 M;1131001016-4;1.0;9.0;0.0;16.81542947167904;0.0;16.81542947167904;290.566417413246;2262.4739968407357;0.0;117.9476261717248;299.16750958801;2501.8080045111437;290.566417413246;2943.587171448465;0.0;478.016417448788
TEZCJE;2;1.0;ON PREMISES;Faixa 08 - De 150 M ate 300 M;7T63303009;4.0;8.0;0.0;0.0;0.0;0.0;251.157356517682;502.314713035364;0.0;0.0;982.510830529418;1965.021661058836;982.510830529418;1965.021661058836;0.0;0.0
TEZCKV;5;1.0;TOTVS CLOUD;Faixa 00 - Ate 4.5 M;2F66001310;1.0;5.0;0.0;0.0;0.0;24.0376564297652;545.727948073872;5128.281399267948;0.0;0.0;545.727948073872;5128.281399267948;545.727948073872;7900.981768710466;0.0;3087.98967203651
TEZCO4;6;7.0;ON PREMISES;Faixa 03 - De 15 M ate 25 M;2010067-2;50.0;408.0;0.0;0.0;0.0;0.0;2.13135568553532;222.93055622078444;0.0;0.0;169.20525905877;6098.37613706121;169.20525905877;6098.37613706121;0.0;0.0
TEZCQ2;4;1.0;ON PREMISES;Faixa 08 - De 150 M ate 300 M;1131001151-9;1.0;4.0;0.0;0.0;0.0;0.0;5855.159867111515;24865.370722364383;0.0;0.0;5855.159867111515;24865.370722364383;5855.159867111515;24865.370722364383;0.0;0.0
TEZCTE;6;1.0;TOTVS CLOUD;Faixa 02 - De 7.5 M ate 15 M;01A9001001;1.0;15.0;3.15289302593982;18.91735815563892;0.0;45.3091747114392;2160.330772443705;9126.027844295966;6.391965127922;390.4038260439727;2160.330772443705;9202.718814258926;2233.8982763823;14497.296403287046;0.0;5294.57758902811
TEZCVK;2;1.0;TOTVS CLOUD;Faixa 09 - De 300 M ate 500 M;7T63301068;2.0;4.0;7.56694326225555;15.1338865245111;0.0;0.0;179.2062357370515;358.412471474103;61.973265317873;123.946530635746;384.5268334436205;769.053666887241;384.5268334436205;769.053666887241;0.0;0.0
TEZCXN;8;2.0;ON PREMISES;Faixa 07 - De 75 M ate 150 M;2010067-2;25.0;408.5;0.0;0.0;0.0;0.0504462884150371;84.0771473583952;11860.531965693532;0.0;0.0;3699.39448376939;44989.370466031985;2394.83244606969;34946.205977135156;0.0;25.2231442075186
TEZCYO;2;1.0;ON PREMISES;Faixa 02 - De 7.5 M ate 15 M;71A3301256;28.5;57.0;0.80409281804885;1.6081856360977;0.0;0.0;27.43227125436038;54.86454250872076;16.9436471214006;33.8872942428012;498.06251130771295;996.1250226154259;489.6547965718737;979.3095931437474;0.0;0.0
TEZD14;1;1.0;TOTVS CLOUD;Faixa 05 - De 35 M ate 50 M;7T63301070;6.0;6.0;8.4035108784716;8.4035108784716;0.0;0.0;218.411409550271;218.411409550271;195.281786311977;195.281786311977;1310.46845730163;1310.46845730163;1310.46845730163;1310.46845730163;0.0;0.0
TEZD92;3;1.0;ON PREMISES;Faixa 05 - De 35 M ate 50 M;1131001079-0;1.0;3.0;0.0;0.0;0.0;0.0;2840.56323893285;9850.29781864276;0.0;0.0;2840.56323893285;9850.29781864276;2840.56323893285;9850.29781864276;0.0;0.0
TEZDAQ;5;3.0;ON PREMISES;Faixa 02 - De 7.5 M ate 15 M;CMV.001627;1.0;45.0;0.0;0.0;0.0;16.81542947167904;50.4462884150371;292.4581532288098;0.0;0.0;75.6694326225557;2222.886272007034;84.0771473583952;2260.666338172532;0.0;37.8347163112778
TEZDAZ;8;1.0;ON PREMISES;Faixa 07 - De 75 M ate 150 M;AGV.00130;15.5;384.0;0.0;0.0;7.16547488361923;61.14510541639286;6.01151603612526;959.5304442276855;0.0;0.0;221.5432832893715;1792.230511665232;282.91960086100005;2407.7382881892026;44.665984534147455;612.2918256375134
TEZDC9;2;1.0;ON PREMISES;Faixa 03 - De 15 M ate 25 M;2F66001305;1.0;2.0;0.0;0.0;0.0;0.0;1650.85478838209;3301.70957676418;0.0;0.0;1650.85478838209;3301.70957676418;0.00210192868395988;0.00420385736791976;0.0;0.0
TEZDD5;4;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;0111001000-5;3.0;12.0;0.0;0.0;6.30578605187965;25.2231442075186;245.8983309504145;5451.957397310934;0.0;0.0;737.6949928512435;16355.87219193276;849.4019927602915;22951.800071631555;111.706999909048;6595.927879698726
TEZDEH;2;1.0;ON PREMISES;Faixa 09 - De 300 M ate 500 M;1M13301329;10.0;20.0;0.0;0.0;1.687848733219785;3.37569746643957;3204.4869674163;6408.9739348326;0.0;0.0;3577.688609110745;7155.37721822149;428.32261950260846;856.6452390052169;34.3854513408997;68.7709026817994
TEZDEP;1;1.0;ON PREMISES;Faixa 02 - De 7.5 M ate 15 M;1133387001;1.0;1.0;0.0;0.0;12.5695335300801;12.5695335300801;3688.09871902179;3688.09871902179;0.0;0.0;3688.09871902179;3688.09871902179;5261.19475766947;5261.19475766947;1573.09603864768;1573.09603864768
TEZDFJ;3;1.0;ON PREMISES;Faixa 08 - De 150 M ate 300 M;1131001152-8;1.0;3.0;0.0;0.0;0.0;0.0;12397.3687554343;25492.064963344368;0.0;0.0;12397.3687554343;25492.064963344368;12397.3687554343;25492.064963344368;0.0;0.0
TEZDHO;3;1.0;ON PREMISES;Faixa 02 - De 7.5 M ate 15 M;7T93301010;3.0;8.0;0.0;0.0;0.0;0.0;153.335697494873;483.06525014765896;0.0;0.0;460.00709248462;1295.860052948105;460.00709248462;1295.860052948105;0.0;0.0
TEZDI9;1;3.0;ON PREMISES;Faixa 01 - De 4.5 M ate 7.5 M;2010067-2;180.0;180.0;0.0;0.0;1.74039695031878;1.74039695031878;84.0771473583952;84.0771473583952;0.0;0.0;15133.8865245111;15133.8865245111;15133.8865245111;15133.8865245111;652.91790324109;652.91790324109
TEZDIF;1;1.0;ON PREMISES;Faixa 02 - De 7.5 M ate 15 M;1119001000-5;8.0;8.0;0.0;0.0;0.0;0.0;3.73722920008067;3.73722920008067;0.0;0.0;29.8978336006453;29.8978336006453;29.8978336006453;29.8978336006453;0.0;0.0
TEZDLW;1;1.0;ON PREMISES;Faixa 02 - De 7.5 M ate 15 M;AUT.02.000001;30.0;30.0;0.0;0.0;0.979498766725304;0.979498766725304;23.6551054092845;23.6551054092845;0.0;0.0;709.653162278535;709.653162278535;726.552668897572;726.552668897572;16.8995066190374;16.8995066190374
TEZDM8;2;1.0;ON PREMISES;Faixa 01 - De 4.5 M ate 7.5 M;0131001016-3;1.0;2.0;0.0;0.0;0.0;0.0;978.36162330728;1956.72324661456;0.0;0.0;978.36162330728;1956.72324661456;978.36162330728;1956.72324661456;0.0;0.0
TEZDMR;2;1.0;ON PREMISES;Faixa 04 - De 25 M ate 35 M;0131001016-3;1.0;2.0;0.0;0.0;0.0;0.0;864.5127580692789;1729.0255161385578;0.0;0.0;864.5127580692789;1729.0255161385578;864.5127580692789;1729.0255161385578;0.0;0.0
TEZDO1;9;1.0;ON PREMISES;Faixa 08 - De 150 M ate 300 M;0111053004;15.0;118.0;0.0;0.0;0.0;55.74314869861598;189.173581556389;9911.186488759711;0.0;0.0;420.099874490957;77656.30173035552;503.605297247316;130256.51634113632;0.0;52600.21461078082
TEZDR4;3;1.0;ON PREMISES;Faixa 02 - De 7.5 M ate 15 M;71A3301148;1.0;4.0;0.0;0.0;0.0;0.0;69.1240267007046;179.7106986212018;0.0;0.0;69.1240267007046;193.5329816469219;69.1240267007046;193.5329816469219;0.0;0.0
TEZDTC;1;1.0;ON PREMISES;Faixa 03 - De 15 M ate 25 M;7T93301008;2.0;2.0;0.0;0.0;0.0;0.0;261.778402157731;261.778402157731;0.0;0.0;523.556804315463;523.556804315463;523.556804315463;523.556804315463;0.0;0.0
TEZDTW;9;1.0;ON PREMISES;Faixa 02 - De 7.5 M ate 15 M;0111001000-5;1.0;13.0;0.0;0.0;12.3929715206275;142.456114626697;174.88467036283;12520.65948432064;0.0;0.0;189.173581556389;12716.273375364683;320.708074741231;19604.932659021146;131.534493184841;7307.754436236466
TEZDWI;3;1.0;ON PREMISES;Faixa 00 - Ate 4.5 M;2F26001042;20.0;71.0;0.0;0.0;0.0;0.0;2.35416012603507;1503.0765903276076;0.0;0.0;117.708006301753;1655.5715163488967;39.0958735216538;156.80808368077473;0.0;0.0
TEZE63;19;1.0;ON PREMISES;Faixa 08 - De 150 M ate 300 M;0131001016-3;1.0;257.0;0.0;0.0;0.0;45.115797272514925;166.262558901226;55117.20274424747;0.0;0.0;488.572303299634;97103.13151762658;488.572303299634;91697.92521810428;0.0;24305.72800640271
TEZEBG;4;1.0;TOTVS CLOUD;Faixa 10 - De 500 M ate 850 M;2F16001010;1.0;21.0;0.0;0.0;0.0;0.0;3875.279672185785;16282.056660409486;0.0;0.0;5936.49820139473;21309.30255169685;69.17447298911965;5461.319387669287;0.0;0.0
TEZEDE;2;1.0;ON PREMISES;Faixa 04 - De 25 M ate 35 M;0131001007-4;1.0;2.0;0.0;0.0;0.0;0.0;3564.81009206412;7129.62018412824;0.0;0.0;3564.81009206412;7129.62018412824;3564.81009206412;7129.62018412824;0.0;0.0
TEZEDU;2;1.0;ON PREMISES;Faixa 07 - De 75 M ate 150 M;1131001018-2;1.0;2.0;0.0;0.0;0.0;0.0;7598.518434946014;15197.036869892028;0.0;0.0;7598.518434946014;15197.036869892028;7598.518434946014;15197.036869892028;0.0;0.0
TEZEE0;4;1.0;ON PREMISES;Faixa 09 - De 300 M ate 500 M;0131001043-0;1.0;4.0;0.0;0.0;0.0;0.0;13658.042522212936;94484.08633883897;0.0;0.0;13658.042522212936;94484.08633883897;13658.042522212936;94484.08633883897;0.0;0.0
TEZEFG;6;2.0;ON PREMISES;Faixa 02 - De 7.5 M ate 15 M;0119001000-4;2.0;66.0;0.0;0.0;0.00420385736791976;35.333421177365636;176.456913018432;4229.093123699379;0.0;0.0;484.74258923746004;11689.762871693943;484.784627811139;18741.13245477576;0.0420385736791976;7051.369583081778
TEZEGF;4;1.0;ON PREMISES;Faixa 07 - De 75 M ate 150 M;71A3301356;121.5;486.0;0.0;0.0;0.0;0.0;1.435617291144595;5.898011887191418;0.0;0.0;142.2711449025086;815.5861640927453;142.2711449025086;815.5861640927453;0.0;0.0
TEZEGX;5;1.0;ON PREMISES;Faixa 05 - De 35 M ate 50 M;0113001031-6;2.0;15.0;0.0;0.0;0.0;30.225734475343;163.937825776767;5660.733565773924;0.0;0.0;1008.71977928971;10031.0384623191;481.46778434785;12428.372203522662;0.0;4444.284378505826
TEZEHW;13;1.0;ON PREMISES;Faixa 03 - De 15 M ate 25 M;CONSV.502;67.0;1878.0;0.0;0.0;0.0;19.72029491291157;80.6762267477481;6519.274744452078;0.0;0.0;8067.62267477481;174269.66284533267;896.682776577285;54517.333317132136;0.0;10583.879337059489
TEZEIH;2;1.0;ON PREMISES;Faixa 02 - De 7.5 M ate 15 M;CONSV.265;151.0;302.0;0.0;0.0;0.0;0.0;122.33224940646497;244.66449881292993;0.0;0.0;11018.31016131771;22036.62032263542;171.87050463003146;343.7410092600629;0.0;0.0
TEZEIQ;2;1.0;ON PREMISES;Faixa 01 - De 4.5 M ate 7.5 M;CONSV.265;50.5;101.0;0.0;0.0;5.5385820822343;11.0771641644686;100.28301751172594;200.5660350234519;0.0;0.0;3785.5735598117417;7571.147119623483;533.961351301064;1067.922702602128;22.56210249362535;45.1242049872507
TEZEJA;3;1.0;ON PREMISES;Faixa 03 - De 15 M ate 25 M;AUT.01.000184;6.0;13.0;0.0;0.0;8.40771473583952;25.66454923115013;580.136520630295;1899.3069626835177;0.0;0.0;1261.15721037593;5090.055724221456;1597.46579980951;6383.582636330365;336.308589433581;1293.52691210891
TEZEK7;3;1.0;ON PREMISES;Sem Informações de Faturamento;CONSV.213;300.0;604.0;0.0;0.0;0.0;0.0;84.0771473583952;230.8716427887853;0.0;0.0;18542.7944641573;44105.879393875366;2690.04832973185;5720.037381663164;0.0;0.0
TEZENA;5;1.0;ON PREMISES;Faixa 05 - De 35 M ate 50 M;2010067-2;40.0;178.0;0.0;0.0;0.0;0.0;2.50129513391226;171.4038764621919;0.0;0.0;125.064756695613;2694.3362642471275;113.924534670625;2668.9785966038417;0.0;0.0
TEZEPV;4;1.0;ON PREMISES;Faixa 02 - De 7.5 M ate 15 M;7TA1001079;75.0;350.0;2.10192868395988;8.40771473583952;0.0;0.0;1.704664162691465;6.87330679654881;5.755080736682155;27.41335389620473;115.08059544680299;548.1830007767355;115.08059544680299;548.1830007767355;0.0;0.0
